SpellId;SpellNameDE;SpellNameEN
118444;Clear All Status Ailments;Clear All Status Ailments
118445;Urnen zerbrechende Staubwolke;Urn Breaking Dust Cloud
118447;Lha-Po beschwören;Summon Lha-Po
118448;Fixieren;Fixate
118453;Quest - Kun-Lai Summit - Shai Hu Kill Credit;Quest - Kun-Lai Summit - Shai Hu Kill Credit
118454;Segen der Großen Mutter;Blessing of the Great Mother
118455;Raubtierhiebe;Beast Cleave
118458;Rückstoß;Knockback
118459;Raubtierhiebe;Beast Cleave
118463;Flag Tracking Quest;Flag Tracking Quest
118464;Umkehr: Entziehender Schild;Reversal: Siphoning Shield
118465;Umkehr: Entziehender Schild;Reversal: Siphoning Shield
118468;Quilen Freeze Standing Anim Kit;Quilen Freeze Standing Anim Kit
118469;Endstation;Final Destination
118470;Entfesselter Furor;Unleashed Fury
118471;Umkehr: Entziehender Schild;Reversal: Siphoning Shield
118472;Entfesselter Furor;Unleashed Fury
118473;Entfesselter Furor;Unleashed Fury
118474;Entfesselter Furor;Unleashed Fury
118475;Entfesselter Furor;Unleashed Fury
118476;Maschine neu starten;Restart Engine
118483;Im Namen der Gerechtigkeit;For Great Justice
118484;Stab aufladen;Energize Rod
118485;Phase Transition (Spear);Phase Transition (Spear)
118486;Phase Transition (Staff);Phase Transition (Staff)
118487;Stab aufladen;Energize Rod
118488;Activating Rod;Activating Rod
118492;Stab aufladen;Energize Rod
118496;Hat sich etwas gewünscht;Made-a-Wish
118497;Münze werfen;Throw Coin
118498;Coin Sparkle;Coin Sparkle
118499;Aysa beschwören;Summon Aysa
118500;Ji beschwören;Summon Ji
118501;CSA Area Trigger Dummy Timer Aura, Self;CSA Area Trigger Dummy Timer Aura, Self
118502;Wirbelnder Dornstab;Whirling Bramblestaff
118503;Wirbelwind;Whirlwind
118504;Wirbelwind;Whirlwind
118505;Tod von oben;Death From Above
118507;Sha-Inspiration;Sha Inspiration
118508;Summon Sha Precast;Summon Sha Precast
118509;Böser Blick;Evil Eye
118510;Böser Blick;Evil Eye
118511;Cannoneer Spawn;Cannoneer Spawn
118512;Stabschmetterer;Staff Slam
118513;Steinhaut;Stone Skin
118514;Versteinernder Schlag;Petrifying Strike
118515;Elementarschlag;Elemental Blast
118516;Mogu Ghost Cosmetic;Mogu Ghost Cosmetic
118517;Elementarschlag;Elemental Blast
118518;Seidennetz spucken;Spit Silk
118519;Fangnetz;Silk Wrap
118520;Kill Credit - Kang Bramblestaff;Kill Credit - Kang Bramblestaff
118521;Von Wut besessen;Possessed by Rage
118522;Elementarschlag;Elemental Blast
118523;Entziehender Schild;Siphoning Shield
118524;Hass;Hatred
118525;Schmettern des Zorns;Crash of Rage
118526;Innerer Friede;Inner Peace
118527;Totem der Harmonie platzieren;Place Totem of Harmony
118529;Steinblock;Stone Block
118530;Geistblitz;Spirit Bolt
118532;Infektiöser Hieb;Infected Slash
118533;Blitzende Fäuste;Lightning Fists
118534;Celestial Boss Status Checker;Celestial Boss Status Checker
118535;Sha-Eruption;Sha Eruption
118536;Celestial Boss Status Checker;Celestial Boss Status Checker
118537;Sha-Eruption;Sha Eruption
118538;Verunsicherungstaktik;Shock and Awe
118539;Verunsicherungstaktik;Shock and Awe
118540;Jadeschlangenwelle;Jade Serpent Wave
118542;Entwaffnet;Disarmed
118543;Sha des Hasses beschwören;Summon Hatred Sha
118544;Panikstoß;Panicked Strike
118545;Segen der Tintenkiemen;Blessing of the Inkgill Cosmetic
118546;Um sich schlagen;Lash Out
118547;Um sich schlagen;Lash Out
118549;Serpent Wave Summon (N);Serpent Wave Summon (N)
118550;Kampffass;Battle Keg
118551;Serpent Wave Summon;Serpent Wave Summon
118552;Fleisch zu Stein;Flesh to Stone
118555;Schwanzschlag;Tail Whip
118558;Netzwurf;Net Toss
118559;Frieden;Peace
118560;Karottenwurf;Carrot Toss
118561;Doppeltreffer;The Double Shot
118562;Versteinert;Petrified
118563;Eingraben;Burrow
118564;Lebensstrom;Lifestream
118565;Eingraben;Burrow
118566;Lebensstrom;Lifestream
118567;Kill Credit;Kill Credit
118570;Blitzende Fäuste;Lightning Fists
118571;General Trigger to Shen-zin Su + Talk Anim 1;General Trigger to Shen-zin Su + Talk Anim 1
118572;General Trigger to Shen-zin Su + Turn Head;General Trigger to Shen-zin Su + Turn Head
118573;Knirscher;Gnash
118576;Knirscher;Gnash
118577;Launch Quest;Launch Quest
118578;Hüpfsprung;Springing Leap
118579;Hüpfsprung;Springing Leap
118580;Geist freilassen;Release Spirit
118581;Geisterportal;Spirit Portal
118582;Blickduell;Stare Down
118583;Blickduell;Stare Down
118584;Rückstoß;Knockback
118585;Stieren des Ochsen;Leer of the Ox
118588;Kill Credit - Brewmaster Chani;Kill Credit - Brewmaster Chani
118589;Quest - The Fall of Shai Xu - Summon Shai Hu;Quest - The Fall of Shai Xu - Summon Shai Hu
118590;Fliegender Schlangentritt;Flying Serpent Kick
118592;Wirbelnder Kranichtritt;Spinning Crane Kick
118593;Wirbelnder Kranichtritt;Spinning Crane Kick
118594;Leerenverschiebung;Void Shift
118595;Water Cosmetic;Water Cosmetic
118596;Schutz des Zian;Protection of Zian
118597;Möp!;Boop!
118599;Totemische Wiederherstellung;-
118600;Chitorpedo;Chi Torpedo
118601;Chitorpedo;Chi Torpedo
118602;Ernte werfen;Throw Crops
118603;Kill Credit - The Streetfighter;Kill Credit - The Streetfighter
118604;Schutz;Guard
118605;Schutz;Guard
118606;Medaillon der Nebelinkarnation;Mist Incarnation Medallion
118607;Blauspitzenmedaillon;Bluetip Medallion
118608;Honigdachsabzeichen;Badger Medallion
118609;Raufermedaillon;Mauler Medallion
118610;Lichtungssängermedaillon;Glade Singer Medallion
118611;Seidenbrutschnitzerei;Silkspawn Carving
118612;Emblem des Archivars;Archivist's Emblem
118613;Feder des Karpfenjägers;Carp Hunter Feather
118614;Feder des Lichtungszwickers;Glade Pincher Feather
118615;Idol der Dschungeljägerin;Jungle Huntress Idol
118616;Medaillon der Nebelinkarnation;Mist Incarnation Medallion
118617;Blauspitzenmedaillon;Bluetip Medallion
118618;Honigdachsabzeichen;Badger Medallion
118619;Raufermedaillon;Mauler Medallion
118620;Lichtungssängermedaillon;Glade Singer Medallion
118621;Seidenbrutschnitzerei;Silkspawn Carving
118622;Emblem des Archivars;Archivist's Emblem
118623;Feder des Karpfenjägers;Carp Hunter Feather
118624;Feder des Lichtungszwickers;Glade Pincher Feather
118625;Idol der Dschungeljägerin;Jungle Huntress Idol
118626;Sha-Eruption;Sha Eruption
118627;Schutz;Guard
118628;Kaiserliche Wache wiederbeleben;Reanimate Imperial Guard
118629;Sha-Eruption;Sha Eruption
118630;Heiliss-Öl;Healiss Oil
118631;Heiliss-Öl;Healiss Oil
118633;In Wut gebadet;Bathed in Rage
118634;Dschungelarznei;Jungle Remedy
118635;Provokation;Provoke
118636;Mächtiger Schutz;Power Guard
118638;Zornschild;Wrath Shield
118639;Heilende Sphäre des schlauen Ashyo;Clever Ashyo's Healing Sphere
118640;Heilende Sphäre des schlauen Ashyo;Clever Ashyo's Healing Sphere
118641;Kill Credit - Ken-Ken;Kill Credit - Ken-Ken
118642;Ruthers Aura;Ruthers Aura
118644;Ken-Kens Toben;Ken-Ken Rampage
118645;Ken-Kens Toben;Ken-Ken Rampage
118646;Erdbohren;Earth Burrow
118647;Gegner ergreifen;Grapple Opponent
118648;In die Ecke!;To the Corner!
118649;Gepackt!;Grappled!
118650;Bodycheck;Body Slam
118651;Bodycheck;Body Slam
118652;Giant Growth - 500%;Giant Growth - 500%
118653;Forcecast Body Slam;Forcecast Body Slam
118654;Auf den Boden!;To the Ground!
118657;Wassermelone werfen;Chuck Watermelon
118659;Perlenexplosion werfen;Throw Pearl Explosion
118661;Geisterportal;Spirit Portal
118663;Wackelflop;Wiggle Flip
118665;Schwanzdreher;Tail Spin
118666;Aufsitzen;Mount Up
118667;Rettichwurf;Turnip Toss
118668;Stäbe zurücksetzen;Reset Rods
118671;Die Herde loslassen;Unleash the Hoard
118672;Lehren des Klosters;Teachings of the Monastery
118673;Die Herde loslassen;Unleash the Hoard
118674;Lebensspendender Nebel;Vital Mists
118675;Tiger & Schimäre;Crouching Tiger, Hidden Chimera
118676;Verwundbar;Vulnerable
118677;Phase 1;Phase 1
118678;Damage Disciple of Tian;Damage Disciple of Tian
118680;Ehrenschrein;Honor Shrine
118681;Fremdes Objekt!;Foreign Object!
118682;Stampft einmal kräftig auf!;Putting My Foot Down!
118684;Stab aufladen;Energize Rod
118685;Rammender Kopfstoß;Battering Headbutt
118686;Schwanzhüpfer;Tail Spring
118687;Der Erfrischungseimer;The Refreshing Bucket
118693;Krallenhieb!;Rake!
118694;Geistbande;Spirit Bond
118697;Meditieren;Meditate
118699;Furcht;Fear
118714;Geläutertes Wasser;Purified Water
118715;Berserkeransturm;Berserker Barrage
118716;Phase 3;Phase 3
118730;Göttliche Bitte;-
118736;Berserkeransturm;Berserker Barrage
118737;Pandarendrachen;Pandaren Kite
118748;Hektischer Hüpfer;Frenzied Hop
118749;Hektischer Hüpfer;Frenzied Hop
118750;Medaillon des bleichen Waldes;Faded Forest Medallion
118751;Emblem des bleichen Waldes;Faded Forest Emblem
118752;Medaille des bleichen Waldes;Faded Forest Medal
118753;Insigne des bleichen Waldes;Faded Forest Insignia
118754;Abzeichen des bleichen Waldes;Faded Forest Badge
118756;Schattenexplosion;Shadow Explosion
118761;Stab aufladen;Energize Rod
118762;Medaillon des bleichen Waldes;Faded Forest Medallion
118763;Emblem des bleichen Waldes;Faded Forest Emblem
118764;Medaille des bleichen Waldes;Faded Forest Medal
118765;Insigne des bleichen Waldes;Faded Forest Insignia
118766;Abzeichen des bleichen Waldes;Faded Forest Badge
118767;Karawane reiten;Ride Caravan
118773;Flüche;Curses
118775;Von Wut besessen;Possessed By Rage
118776;Raserei;Frenzy
118777;Raserei;Frenzy
118778;Glyphe 'Chronische Gebrechen';Glyph of Everlasting Affliction
118779;Siegesrausch;Victory Rush
118780;Karawane beschwören;Summon Caravan
118781;Bratpfannenwurf;Skillet Toss
118782;Machterfüllte Kanalisierung;Empowered Channel
118783;Schattenhafte Ketten;Chains of Shadow
118785;Furchtbeschränkung;Fear Restrictions
118786;Troll Scene - Resurrecting Thunder God;Troll Scene - Resurrecting Thunder God
118787;Harzexplosion;Resin Burst
118792;Eject Passengers 1-4;Eject Passengers 1-4
118794;Verzögerte Aktivierungsrute;Delayed Activating Rod
118795;Harzreste;Resin Residue
118797;Achievement Complete;Achievement Complete
118800;Leitfähigkeit;-
118812;Herbeigezauberte Gegenstände;Conjured Items
118819;Pollenpuffer;Pollen Puff
118823;Zin-Wirbel;Zin Spin
118827;Rituale;Rituals
118851;Zin-Wirbel;Zin Spin
118852;Wirbelnde Feuerblüte;Spinning Fire Blossom
118853;Activate Focus Cosmetic;Activate Focus Cosmetic
118854;Update Zone Auras;Update Zone Auras
118856;Geplündert;Pillaged
118857;Verbannt;Banished
118858;Schutz des Beschwörers;Incanter's Ward
118859;Schutz des Beschwörers;Incanter's Ward
118861;Inactive Visual;Inactive Visual
118862;Inactive Visual;Inactive Visual
118863;Blendende Wut;Blinding Rage
118864;Combobrecher: Tigerklaue;Combo Breaker: Tiger Palm
118865;Überwältigen;Overpower
118866;Glückbringende Springschwanzpfote;Lucky Springtail Foot
118867;Blatt von einem Korndieb;Maizer Leaf
118868;Schattenfuchsschwanz;Shadow Fox Tail
118869;Mushanhorn;Mushan Horn
118870;Tiefbisszahn;Longfang Tooth
118871;Seidenbrutflügel;Silkspawn Wing
118872;Feder eines Ebenenfalken;Plainshawk Feather
118873;Glückbringende "Hasen"-Pfote;Lucky "Rabbit's" Foot
118874;Zwingzangenpanzer;Viseclaw Carapace
118875;Lohfellgeweihstange;Tawnyhide Antler
118876;Glückbringende Springschwanzpfote;Lucky Springtail Foot
118877;Blatt von einem Korndieb;Maizer Leaf
118878;Schattenfuchsschwanz;Shadow Fox Tail
118879;Mushanhorn;Mushan Horn
118880;Tiefbisszahn;Longfang Tooth
118881;Seidenbrutflügel;Silkspawn Wing
118882;Feder eines Ebenenfalken;Plainshawk Feather
118883;Glückbringende "Hasen"-Pfote;Lucky "Rabbit's" Foot
118884;Zwingzangenpanzer;Viseclaw Carapace
118885;Lohfellgeweihstange;Tawnyhide Antler
118891;Caravan Visual;Caravan Visual
118894;Essenzdiebstahl;Steal Essence
118895;Drachengebrüll;Dragon Roar
118896;Activate Focus Cosmetic;Activate Focus Cosmetic
118898;Activate Focus Cosmetic;Activate Focus Cosmetic
118900;Caravan Guardian Aura;Caravan Guardian Aura
118901;Mushan beschwören;Summon Mushan
118902;Verbleibendes Seil;Rope Left
118903;Verhexung der Lethargie;Hex of Lethargy
118904;Stab aufladen;Energize Rod
118905;Statische Aufladung;Static Charge
118906;Stärke erobern;Reclaim Strength
118907;Stärke erobern;Reclaim Strength
118908;Karawane 2 beschwören;Summon Caravan 2
118909;Verzögerungstimer;Delay Timer
118910;Mushan beschwören 2;Summon Mushan 2
118911;Kill Credit - Clever Ashyo;Kill Credit - Clever Ashyo
118913;Kill Credit - Master Boom Boom;Kill Credit - Master Boom Boom
118914;Shuriken werfen;Throw Shuriken
118915;Immolate (Blue) (Only visible to Caster);Immolate (Blue) (Only visible to Caster)
118916;Ho-zen-Hut;Hozen Hat
118917;Dunkles Geschoss;Dark Bolt
118918;Respekt;Respect
118921;Phasenverschoben;Phase Shifted
118922;Impromptu;Posthaste
118923;Smoke From Fire Slow, Small;Smoke From Fire Slow, Small
118927;Geistergespräch;Spirit Talking
118928;Kill Credit - The Wrestler;Kill Credit - The Wrestler
118936;Feuerblitz;Fire Bolt
118937;Blind vor Wut;Blinded by Rage
118938;Falle der blendenden Wut;Blind Rage Trap
118939;Passive Skalierung;Passive Scaling
118940;Läuternde Flammen;Cleansing Flame
118943;Loremaster Happy Cloud;Loremaster Happy Cloud
118949;Tablet Kill Credit;Tablet Kill Credit
118950;Ängstlich gestorben;Died Afraid
118951;Ängstlich gestorben;Died Afraid
118952;Ruhet in Frieden;Give Peace
118953;The Tongue of Ba-Shon: Summon Lorewalker Cho;The Tongue of Ba-Shon: Summon Lorewalker Cho
118957;The Tongue of Ba-Shon: Objective Complete;The Tongue of Ba-Shon: Objective Complete
118958;Eiserner Beschützer;Iron Protector
118960;Eiserne Verteidigung;Iron Defense
118961;Jagen;Chase Down
118963;Einstechen;Shank
118964;Fixieren;Fixate
118965;Vortex aufladen;Charge Vortex
118967;Glintrok Anim Replacement Set;Glintrok Anim Replacement Set
118968;Verstohlenheit;Stealth
118969;Verstohlenheit;Stealth
118970;Sha beschwören;Summon Sha
118971;Summon Sha Precast;Summon Sha Precast
118972;Skalpieren;Scalp
118973;Donnerndes Stampfen;Thunderous Stomp
118974;Viperngift;Viper Venom
118975;Rückhand;Backhand
118976;Viperngift;Viper Venom
118977;Furchtlos;Fearless
118978;Kill Credit - Master Windfur;Kill Credit - Master Windfur
118982;Macht des Kommandanten;Commanders' Might
118983;Vortex aufladen;Charge Vortex
118984;Maske stehlen;Steal Mask
118985;Add Steal Mask Spell;Add Steal Mask Spell
118986;Macht gibt recht;Might Makes Right
118987;Von Wut besessen;Possessed by Rage
118988;Leichtsinnige Inspiration;Reckless Inspiration
118990;Kieferschnapper;Jaw Snap
118991;Quest - Kun-Lai Summit - Malevolent Fury Killed;Quest - Kun-Lai Summit - Malevolent Fury Killed
118992;Strahlungsenergie;Radiating Energies
118993;Quest - Kun-Lai Summit - Malevolent Fury Leash;Quest - Kun-Lai Summit - Malevolent Fury Leash
118994;Saurok Achievement Aura;Saurok Achievement Aura
118995;ClearAllStringIDs;ClearAllStringIDs
118996;The Tongue of Ba-Shon: Begin;The Tongue of Ba-Shon: Begin
118998;Portal Effect: Hellscream's Hope;Portal Effect: Hellscream's Hope
118999;The Tongue of Ba-Shon: Cho's Meditation;The Tongue of Ba-Shon: Cho's Meditation
119000;Portal Effect: Wayward Landing;Portal Effect: Wayward Landing
119003;Activate Sorcerer;Activate Sorcerer
119004;Heftiger Hieb;Fierce Jab
119005;Summon Sha Precast;Summon Sha Precast
119006;Wilder Tritt;Fierce Kick
119007;Hieb;Jab
119008;Tritt;Kick
119009;ALCHEMY TEMPLATE;ALCHEMY TEMPLATE
119010;Übler Tritt;Vicious Kick
119011;Lei Shen's Tomb - Remains Intact;Lei Shen's Tomb - Remains Intact
119012;Spektralerscheinung;Spectral Guise
119013;Awesome Potion;Awesome Potion
119014;Furorfäuste;Fists of Fury
119016;Seeker's Point: See Quest Invis 5;Seeker's Point: See Quest Invis 5
119017;The Tongue of Ba-Shon: Cancel See Cho Aura;The Tongue of Ba-Shon: Cancel See Cho Aura
119018;Wirbelnder Kranichtritt;Spinning Crane Kick
119019;Wirbelnder Kranichtritt;Spinning Crane Kick
119020;Trigger Phase B1;Trigger Phase B1
119030;Spektralerscheinung;Spectral Guise
119031;Gabe der Schlange;Gift of the Serpent
119032;Spektralerscheinung;Spectral Guise
119033;Schießpulverfass;Gunpowder Cask
119034;Schießpulverfass;Gunpowder Cask
119035;Cosmetic - Gunpowder Cask Smoke;Cosmetic - Gunpowder Cask Smoke
119036;Gabe der Schlange;Gift of the Serpent
119037;Waffen explodieren lassen;Explode Weapons
119038;Fliegende Mantiswaffe;Flying Mantid Weapon
119039;Fliegende Mantiswaffe;Flying Mantid Weapon
119042;Geheimes Talent;Mystery Talent
119043;Eierexplosion;Explode Eggs
119044;Copy Threat List To Target;Copy Threat List To Target
119045;Leichnam beflaggen;Flag on Corpse
119046;Fliegende Mantiseier;Flying Mantid Eggs
119047;Fake Stealth Despawn;Fake Stealth Despawn
119050;Kil'jaedens Verschlagenheit;-
119051;Transcendence Clone Target;Transcendence Clone Target
119052;Transcendence Clone Target Trigger;Transcendence Clone Target Trigger
119053;Transcendence Clone Visual;Transcendence Clone Visual
119054;Verbeugung der Shado-Pan;Shado-pan Bow
119056;Zunge von Ba-Shon erhalten;Receive Tongue of Ba-Shon
119057;Fat Long-Flop;Fat Long-Flop
119058;Stulpeneinrichtung;Gauntlet Setup
119059;Taxi Spline - Valley -> Whispercloud Rise;Taxi Spline - Valley -> Whispercloud Rise
119060;Verbeugung der Shado-Pan;Shado-pan Bow
119061;Tai Ho beschwören;Summon Tai Ho
119066;Taxi Spline - Whispercloud Rise to Zouchin Village;Taxi Spline - Whispercloud Rise to Zouchin Village
119067;Sha verspotten;Taunt Sha
119069;Abbrechen;Abandon
119070;Sturmbock;Storm Stout
119071;Blackout-Tritt;Blackout Kick
119072;Heiliger Zorn;Holy Wrath
119073;Permanent Feign Death (Stun, Untrackable);Permanent Feign Death (Stun, Untrackable)
119074;Hunderthandschlag;Hundred Hand Slap
119075;Hunderthandschlag;Hundred Hand Slap
119076;Glintrok Scout Warning Visual;Glintrok Scout Warning Visual
119077;Überflüssig;Fluid Like Water
119078;Stille Wasser sind tief;Still Waters Run Deep
119083;Dunkles Bollwerk;Dark Bulwark
119085;Schwung;Momentum
119086;Durchbohrender Blitz;Penetrating Bolt
119090;Brisantes Grünsteinbräu;Volatile Greenstone Brew
119091;Brisantes Grünsteinbräu;Volatile Greenstone Brew
119093;Setzlinge beschwören;Summon Seedlings
119098;Meditieren;Meditate
119108;Ausgeburten des Schreckens beschwören;Conjure Terror Spawns
119295;Standard Protocol Explosion Aura;Standard Protocol Explosion Aura
119296;Pandarenbecher;Pandaren Mug
119299;Infernoansturm;Inferno Charge
119300;Verderbte Elemente;Twisted Elements
119301;Rücksichtsloser Rundumtritt;Reckless Roundhouse
119302;Teufelsmeteor;Fel Meteor
119303;Fackel des Herausforderers;Challenger's Torch
119304;Fackel des Herausforderers abbrechen;Cancel Challenger's Torch
119305;See Quest Invis 13;See Quest Invis 13
119306;See Quest Invis 14;See Quest Invis 14
119307;See Quest Invis 15;See Quest Invis 15
119308;Gegenzauber;Counterspell
119310;Inactive Visual;Inactive Visual
119311;Klingenfluss;Stream of Blades
119312;Ausgeburten des Schreckens beschwören;Conjure Terror Spawns
119313;Mana auffüllen;Replenish Mana
119314;Klingenfluss;Stream of Blades
119315;Klingenfluss;Stream of Blades
119316;Manaedelstein herbeizaubern;Conjure Mana Gem
119317;Ausgeburten des Schreckens beschwören;Conjure Terror Spawns
119318;Manaedelstein herbeizaubern;Conjure Mana Gem
119319;Giant Cave Bat Cosmetic;Giant Cave Bat Cosmetic
119320;Verbeugung der Shado-Pan;Shado-pan Bow
119337;Klingenfluss;Stream of Blades
119338;Klingenfluss;Stream of Blades
119341;Glintrok Treasure - Goblet;Glintrok Treasure - Goblet
119342;Bomben;Bombs
119343;Glintrok Treasure - Chest;Glintrok Treasure - Chest
119344;Shado-Pan Spike Trap Open;Shado-Pan Spike Trap Open
119345;Belagern;Besiege
119346;Belagern;Besiege
119347;Belagern;Besiege
119348;Shado-Pan Spike Trap Armed;Shado-Pan Spike Trap Armed
119349;Stachelfalle der Shado-Pan bereitmachen;Arm Shado-Pan Spike Trap
119350;Glintrok Treasure - Sack;Glintrok Treasure - Sack
119354;Sik'thik-Schlag;Sik'thik Strike
119355;Kraftentzug;Draw Power
119358;Macht fokussieren;Focus Power
119360;Kraftentzug;Draw Power
119364;Jadestatue;Jade Statue
119365;Schattenschlag;Shadow Blast
119366;Schattenschlag;Shadow Blast
119370;Ausgeburten des Schreckens beschwören;Conjure Terror Spawns
119371;Ausgeburten des Schreckens beschwören;Conjure Terror Spawns
119372;Ausgeburten des Schreckens beschwören;Conjure Terror Spawns
119373;Wirbelwind;Whirlwind
119374;Wirbelwind;Whirlwind
119375;Activate Warlord;Activate Warlord
119376;Belagerungssprengstoff;Siege Explosive
119377;Belagerungssprengstoff;Siege Explosive
119378;Activate Bandit;Activate Bandit
119379;Activate Mad;Activate Mad
119380;Belagerungssprengstoff;Siege Explosive
119381;Fußfeger;Leg Sweep
119382;Jadeansprung;Jade Pounce
119384;Glyphe 'Einlullender Schuss';Glyph of Tranquilizing Shot
119386;Belagerungssprengstoff;Siege Explosive
119387;Kraftentzug;Draw Power
119388;Belagerungssprengstoff;Siege Explosive
119389;Sklaventreiberschlag;Slaver Slap
119391;Stachelfalle der Shado-Pan;Shado-Pan Spike Trap
119392;Welle des stürmenden Ochsen;Charging Ox Wave
119393;Belagerungssprengstoff;Siege Explosive
119394;Schreckenssplitter;Terror Shards
119395;Detonieren;Detonate
119396;Stasis;Stasis
119397;Tödliche Reichweite;Deadly Reach
119401;Schreckenssplitter;Terror Shards
119402;Schreckenssplitter;Terror Shards
119403;Glyphe 'Sprengfalle';Glyph of Explosive Trap
119404;See Quest Invis 29;See Quest Invis 1
119405;Infernoansturm;Inferno Charge
119407;Glyphe 'Linderung';Glyph of Solace
119410;Glyphe 'Endloser Zorn';Glyph of Endless Wrath
119414;Odem der Furcht;Breath of Fear
119415;Blinzeln;Blink
119417;Zero Energy + Custom Regen;Zero Energy + Custom Regen
119418;Schaumiges Bier;Sudsy Brew
119419;Spalten;Cleave
119420;Flammenatem;Flame Breath
119421;Shado-Pan Spike Trap Explosion Forcecast;Shado-Pan Spike Trap Explosion Forcecast
119422;Shado-Pan Spike Trap Object Summon;Shado-Pan Spike Trap Object Summon
119423;Verborgenheit Mantis Verwandlung;Stealth Mantid Transform
119427;Kanonenfeuer;Cannon Fire
119429;Shado-Pan Spike Trap Summon Forcecast;Shado-Pan Spike Trap Summon Forcecast
119430;Kanonenfeuer;Cannon Fire
119431;Leuchtfeuer der Shado-Pan;Shado-Pan Flare
119432;Leuchtfeuer der Shado-Pan;Shado-Pan Flare
119433;Lava speien;Lava Spit
119434;Lava speien;Lava Spit
119435;Moguskalvenkette;Mogu Slave Chain
119436;Lavaanstieg (mit Spritzer);Raise Lava (Splash)
119437;Zin'Juns Augenbinde;Zin'Jun's Blindfold
119438;Schießen;Shoot
119439;Kill Credit - Hackiss;Kill Credit - Hackiss
119440;Kill Credit - Tankiss;Kill Credit - Tankiss
119441;Zin'Jun's Blindfold APPLY;Zin'Jun's Blindfold APPLY
119442;Kill Credit - Healiss;Kill Credit - Healiss
119443;Feuer löschen;Extinguish Fire
119446;Endlose Wut;Endless Rage
119447;Glyphe 'Schimärenschuss';Glyph of Chimera Shot
119449;Glyphe 'Camouflage';Glyph of Camouflage
119450;Camouflage;Camouflage
119451;Affe auf Eurem Rücken!;Monkey On Your Back!
119452;Hacke;Heel
119453;Hacke;Heel
119461;Update Stage;Update Stage
119462;Glyphe 'Aspekt des Geparden';Glyph of Aspect of the Cheetah
119463;Glyphe 'Zuverlässiger Schuss';Glyph of Steady Shot
119464;Glyphe 'Wildtier zähmen';Glyph of Tame Beast
119465;Glyphe 'Gezielter Schuss';Glyph of Aimed Shot
119466;Glyphe 'Zuverlässiger Schuss';Glyph of Steady Shot
119467;Kampfhaustiertraining;Battle Pet Training
119472;Explosivschuss;Explosive Shot
119473;Schatz finden;Find Treasure
119475;Activate a Clan Leader;Activate a Clan Leader
119476;Bollwerk;Bulwark
119477;Glyphe 'Schlachtenheiler';Glyph of the Battle Healer
119478;Schlachtenheiler;Battle Healer
119481;Glyphe 'Schlachtenheiler';Glyph of the Battle Healer
119484;Grayson beschwören;Summon Grayson
119485;Rell beschwören;Summon Rell
119487;Sieden;Seethe
119488;Entfesselter Zorn;Unleashed Wrath
119489;Entfesselter Zorn;Unleashed Wrath
119490;Energize -1/s;Energize -1/s
119495;Unheimlicher Schädel;Eerie Skull
119496;Pfotenhieb;Paw Punch
119497;Verzögerte Aktivierungsrute;Delayed Activating Rod
119498;Aufwärtshaken;Uppercut
119500;Fliegender Schlangentritt;Flying Serpent Kick
119501;Initialize Clan Leaders Encounter;Initialize Clan Leaders Encounter
119504;Selbsthieb;Punch You
119506;Euch treten;Kick You
119508;Jadeschlangenwelle;Jade Serpent Wave
119510;Hammer;Pound You
119511;Hammer;Pound You
119512;Bombardement;Bombardment
119513;Zermalmender Angriff;Crushing Attack
119514;Zermalmende Angriffe;Crushing Attacks
119517;Schubkarrenrolle;Wheelbarrow Roll
119519;Unheimlicher Schädel;Eerie Skull
119520;Schubkarrenrolle;Wheelbarrow Roll
119521;Vernichten;Annihilate
119522;Glyphe 'Aspekt des Geparden';Glyph of Aspect of the Cheetah
119523;Totem des heilenden Flusses;Healing Stream Totem
119524;Schießen;Shoot
119525;Pfeilregen;Rain of Arrows
119526;Radhieb;Wheel Punch
119527;Reanimation: Atmen;CPR: Breathe
119528;Feuerball;Fireball
119533;Rivalisierenden Klan angreifen;Attack Rival Clan
119534;Unheimlicher Schädel;Eerie Skull
119535;Sonnenfackeltritt;Sunflare Kick
119536;Sonnenfackeltritt;Sunflare Kick
119537;Chaos hervorrufen;Create Chaos
119538;Sonnenstoß;Sunstrike
119539;Chitorpedo;Chi Torpedo
119540;Schubkarrenrolle;Wheelbarrow Roll
119541;Feuerring;Ring of Fire
119542;Quest - Kun-Lai Summit - Sha Pool Effect;Quest - Kun-Lai Summit - Sha Pool Effect
119544;Feuerring;Ring of Fire
119545;Energize 2/s;Energize 2/s
119546;Energize -4/s;Energize -4/s
119547;Salve;Volley
119548;Salve;Volley
119549;Feuerring;Ring of Fire
119550;Wounded Crewman Healing Tracker Proc;Wounded Crewman Healing Tracker Proc
119551;Wounded Crewman Heal Tracker Dummy;Wounded Crewman Heal Tracker Dummy
119552;Salve;Volley
119553;Salve;Volley
119554;Salve;Volley
119556;Überwältigende Traurigkeit;Overwhelming Sadness
119561;Aderlass;Bloodletting
119562;Ping Zin'Jun's Left Hand;Ping Zin'Jun's Left Hand
119563;Quest - Kun-Lai Summit - Loremaster Staff Bunny Visual;Quest - Kun-Lai Summit - Loremaster Staff Bunny Visual
119564;Erstklassige Bandagen;Super Bandage
119566;Mishka beschwören;Summon Mishka
119567;Feuerring;Ring of Fire
119568;Mishka beschwören;Summon Mishka
