AchievementId;NameDE;NameEN;DescriptionDE;DescriptionEN;CategoryId;SpellId
8119;Lasst uns unsere Kräfte vereinen!;Our Powers Combined;Tötet Wächter Tak'u auf beide der folgenden Weisen.;Kill Guardian Tak'u in both of the following ways.;5156
8718;Eidwache;Oathguard;Erhaltet 100 blutige Münzen als Abgesandter von Ordos oder als Feuerwächter von Ordos.;Obtain 100 Bloody Coins as an Emissary of Ordos or Ordon Fire-Watcher.;8317
1420;Erster Großmeister des Angelns des Realms!;Realm First! Grand Master Angler;Erste Person des Realms, die eine Fertigkeit von 450 im Angeln erreicht hat.;First person on the realm to achieve 450 skill in fishing.;580
1872;Zombiefest!;Zombiefest!;Tötet 100 auferstandene Zombies auf dem Schwierigkeitsgrad 'Heroisch' innerhalb einer Minute während 'Das Ausmerzen von Stratholme'.;Kill 100 Risen Zombies in 1 minute in The Culling of Stratholme on Heroic Difficulty.;3012
2857;Siege über Klingenschuppe (Ulduar, 10 Spieler);Razorscale kills (Ulduar 10 player);Siege über Klingenschuppe (Ulduar, 10 Spieler);Razorscale kills (Ulduar 10 player);1700
4404;Das macht sie seit dem letzten Patch öfter (10 Spieler);She Deep Breaths More (10 player);Bezwingt Onyxia im 10-Spieler-Modus, ohne dass jemand durch ihren 'Atem' Schaden erleidet.;Defeat Onyxia without anyone taking damage from a Deep Breath in 10-player mode.;2128
5749;Phiole der Sande;Vial of the Sands;Lernt, wie man sich in einen Drachen verwandelt und einen Verbündeten trägt.;Learn how to transform into a dragon and carry an ally.;3619
6152;Siege über Erzbischof Benedictus (Stunde des Zwielichts);Archbishop Benedictus kills (Hour of Twilight);;;5841
7239;Affe auf Diät;Monkey in the Middle;Bezwingt Kapitän Uuk, ohne dass er eine Orange erhält.;Defeat Captain Ook without him getting an orange.;4517
7375;Sammler: Brandeisen eines Kriegsherren;Collector: Warlord's Branding Irons;Restauriert 20 Brandeisen eines Kriegsherren.;Restore 20 Warlord's Branding Irons.;3784
7958;Siege über Windfürst Mel'jarak (Das Herz der Angst, 25 Spieler, Normal);Wind Lord Mel'jarak kills (25-player Normal Heart of Fear);;;1
8077;Eins obendrauf;One-Up;Bezwingt Tortos in der normalen oder heroischen Version des Throns des Donners, nachdem Ihr einen Wirbelschildkrötenpanzer durch fünf oder mehr Wirbelschildkröten gekickt habt.;Defeat Tortos in Throne of Thunder on Normal or Heroic difficulty after kicking a Whirl Turtle shell through five or more other Whirl Turtles.;7094
8120;Terrorhorn im Porzellanladen;Direhorn in a China Shop;Zerstört die unbezahlbare Zandalarivase, indem Ihr den Sturmangriff des Loa-beseelten Bluthorns verwendet.;Destroy the Priceless Zandalari Vase using the Loa-Infused Bloodhorn's charge attack.;7019
8719;Flammenbinder;Blazebinder;Erhaltet 500 blutige Münzen als Abgesandter von Ordos oder als Feuerwächter von Ordos.;Obtain 500 Bloody Coins as an Emissary of Ordos or Ordon Fire-Watcher.;8317
2043;Überredungskünstler;The Incredible Hulk;Zwingt Svala Grabesleid in Turm Utgarde auf dem Schwierigkeitsgrad 'Heroisch', einen Hünen der Geißel zu töten.;Force Svala Sorrowgrave to kill a Scourge Hulk on Heroic Difficulty in Utgarde Pinnacle.;460
2858;Siege über Ignis, Meister des Eisenwerks (Ulduar, 10 Spieler);Ignis the Furnace Master kills (Ulduar 10 player);Siege über Ignis, Meister des Eisenwerks (Ulduar, 10 Spieler);Ignis the Furnace Master kills (Ulduar 10 player);1700
4407;Das macht sie seit dem letzten Patch öfter (25 Spieler);She Deep Breaths More (25 player);Bezwingt Onyxia im 25-Spieler-Modus, ohne dass jemand durch ihren 'Atem' Schaden erleidet.;Defeat Onyxia without anyone taking damage from a Deep Breath in 25-player mode.;2128
5387;Erster erhabener Angelgroßmeister des Realms!;Realm First! Illustrious Angler;Erste Person des Realms, die eine Fertigkeit von 525 im Angeln erreicht hat.;First person on the realm to achieve 525 skill in fishing.;580
6153;Siege über Morchok (Drachenseele);Morchok kills (Dragon Soul);;;5831
6808;Siege über Windfürst Mel'jarak (Das Herz der Angst, 10 Spieler, Heroisch);Wind Lord Mel'jarak kills (10-player Heroic Heart of Fear);;;1
7248;Klappe zu, Affe tot;Monkey See, Monkey Kill;Bezwingt alle Bosse von Unga Ingu.;Defeat all bosses of Unga Ingoo.;1549
7356;Sammler: Mogumünzen;Collector: Mogu Coins;Restauriert 5 Mogumünzen.;Restore 5 Mogu Coins.;3784
7386;Großes Expeditionsyak;Grand Expedition Yak;Erhaltet ein großes Expeditionsyak von Onkel Dickehose am Kun-Lai-Gipfel;Obtain a Grand Expedition Yak from Uncle Bigpocket in Kun-Lai Summit.;6309
8082;Kopfsache;Head Case;Bezwingt Megaera in der normalen oder heroischen Version des Throns des Donners, ohne einen der folgenden Köpfe abzutrennen:;Defeat Megaera in Throne of Thunder on Normal or Heroic difficulty without cutting off a head of the following types:;1548
8212;Bibliothekskarte der Zandalari;Zandalari Library Card;Erbeutet die unten aufgelisteten Bücher von Zandalaritrollen auf der Insel des Donners.;Loot the rare books listed below from Zandalari trolls on the Isle of Thunder.;2436
8720;Flammenmeister;Kilnmaster;Erhaltet 1.000 blutige Münzen als Abgesandter von Ordos oder als Feuerwächter von Ordos.;Obtain 1000 Bloody Coins as an Emissary of Ordos or Ordon Fire-Watcher.;8317
1873;Ein Spießrutenlauf zu Skadi;Lodi Dodi We Loves the Skadi;Bezwingt Skadi den Skrupellosen in Turm Utgarde auf dem Schwierigkeitsgrad 'Heroisch' innerhalb von 3 Minuten nach Beginn des Ereignisses 'Spießrutenlauf'.;Defeat Skadi the Ruthless in Utgarde Pinnacle on Heroic Difficulty within 3 minutes of starting the gauntlet event.;3307
2084;Ring der Kirin Tor;Ring of the Kirin Tor;Ersteht ein Siegel der Kirin Tor, ein Band der Kirin Tor, einen Fingerreif der Kirin Tor oder einen Ring der Kirin Tor in Dalaran.;Purchase a Signet of the Kirin Tor, Band of the Kirin Tor, Loop of the Kirin Tor, or Ring of the Kirin Tor in Dalaran.;3447
2859;Siege über XT-002 Dekonstruktor (Ulduar, 10 Spieler);XT-002 Deconstructor kills (Ulduar 10 player);Siege über XT-002 Dekonstruktor (Ulduar, 10 Spieler);XT-002 Deconstructor kills (Ulduar 10 player);1700
2886;Die Belagerung von Ulduar (10 Spieler);The Siege of Ulduar (10 player);Bezwingt die Bosse im Bereich der Belagerung von Ulduar im 10-Spieler-Modus.;Defeat the bosses of The Siege area of Ulduar in 10-player mode.;3844
6154;Siege über Morchok (Heroisch: Drachenseele);Morchok Heroic kills (Dragon Soul);;;5831
6865;Erster Zenmeister des Angelns des Realms!;Realm First! Zen Master Angler;Erste Person des Realms, die eine Fertigkeit von 600 im Angeln erreicht hat.;First person on the realm to achieve 600 skill in fishing.;580
7231;Nichts Böses verschütten;Spill No Evil;Schließt Stufe 2 von Unga Ingu ab, ohne dass Bräu aus dem Braukessel gestohlen wird.;Complete Stage 2 of Unga Ingoo without any brew being stolen from the cauldron.;6053
7376;Sammler: Mogumünzen;Collector: Mogu Coins;Restauriert 20 Mogumünzen.;Restore 20 Mogu Coins.;3784
7960;Siege über Windfürst Mel'jarak (Das Herz der Angst, 25 Spieler, Heroisch);Wind Lord Mel'jarak kills (25-player Heroic Heart of Fear);;;1
8097;Eiertanz;Soft Hands;Bezwingt Ji-Kun in der normalen oder heroischen Version des Throns des Donners, während das Goldene Ei intakt ist.;Defeat Ji-Kun in Throne of Thunder on Normal or Heroic Difficulty with the Golden Egg Still Intact.;6913
8121;Sturmbrecher;Stormbreaker;Schließt die unten aufgelisteten Erfolge der Insel des Donners ab.;Complete the Isle of Thunder achievements listed below.;3080
8721;Feuerwächter;Fire-Watcher;Erhaltet 10.000 blutige Münzen als Abgesandter von Ordos oder als Feuerwächter von Ordos.;Obtain 10000 Bloody Coins as an Emissary of Ordos or Ordon Fire-Watcher.;8317
1421;Erster Großmeister der Kräuterkunde des Realms!;Realm First! Grand Master Herbalist;Erste Person des Realms, die eine Fertigkeit von 450 in Kräuterkunde erreicht hat.;First person on the realm to achieve 450 skill in herbalism.;345
2156;Keinerlei Skrupel gegenüber Skadi;My Girl Loves to Skadi All the Time;Bezwingt Skadi den Skrupellosen in Turm Utgarde auf dem Schwierigkeitsgrad 'Heroisch', nachdem Ihr Grauf in einer einzigen Phase von 100% auf Tod gebracht habt.;Defeat Skadi the Ruthless in Utgarde Pinnacle on Heroic Difficulty after having killed Grauf from 100% to dead in a single pass.;3319
2716;Duale Talentspezialisierung;Dual Talent Specialization;Besucht ab Stufe 30 den Lehrer für Eure Klasse und aktiviert Eure duale Talentspezialisierung.;Visit your class trainer when you are at least level 30 and activate your Dual Talent Specialization.;2970
2860;Siege über die Versammlung des Eisens (Ulduar, 10 Spieler);Assembly of Iron kills (Ulduar 10 player);Siege über die Versammlung des Eisens (Ulduar, 10 Spieler);Assembly of Iron kills (Ulduar 10 player);1700
2887;Die Belagerung von Ulduar (25 Spieler);The Siege of Ulduar (25 player);Bezwingt die Bosse im Bereich der Belagerung von Ulduar im 25-Spieler-Modus.;Defeat the bosses of The Siege area of Ulduar in 25-player mode.;3844
6155;Siege über Kriegsherr Zon'ozz (Drachenseele);Warlord Zon'ozz kills (Dragon Soul);;;5834
6995;Siege über Bernformer Un'sok (Das Herz der Angst, Schlachtzugsbrowser);Amber-Shaper Un'sok kills (LFR Heart of Fear);;;1
7357;Sammler: Verschlissene Kassenbücher eines Architekten;Collector: Worn Monument Ledgers;Restauriert 5 verschlissene Kassenbücher eines Architekten.;Restore 5 Worn Monument Ledgers.;3784
7533;Kapitel I: Die Prüfung des Schwarzen Prinzen;Chapter I: Trial of the Black Prince;Beweist Furorion Euren Wert und erlangt einen Sha-berührten Edelstein.;Prove your worth to Wrathion and acquire a sha-touched gem upgrade.;6772
8098;Du hast doch gesagt, das Kreuzen der Ströme sei schlecht;You Said Crossing the Streams Was Bad;Enthüllt die orangefarbenen, violetten und grünen Nebelbestien während des Kampfes mit Durumu dem Vergessenen in der normalen oder heroischen Version des Throns des Donners.;Reveal the Orange, Purple, and Green Fog Beasts while facing Durumu the Forgotten in Throne of Thunder on Normal or Heroic Difficulty.;2017
8314;Schlacht auf hoher See;Battle on the High Seas;Besiegt Admiral Hagman in der Schlacht auf hoher See.;Defeat Admiral Hagman in the Battle on the High Seas.;7699
2141;Stallbesitzer;Stable Keeper;Erhaltet 10 Reittiere.;Obtain 10 mounts.;2165
2157;Bann des Königs;King's Bane;Bezwingt König Ymiron in Turm Utgarde auf dem Schwierigkeitsgrad 'Heroisch', ohne dass jemand aus der Gruppe 'Bann' auslöst.;Defeat King Ymiron in Utgarde Pinnacle on Heroic Difficulty without anyone in the party triggering Bane.;3321
2861;Siege über Kologarn (Ulduar, 10 Spieler);Kologarn kills (Ulduar 10 player);Siege über Kologarn (Ulduar, 10 Spieler);Kologarn kills (Ulduar 10 player);1700
2888;Die Vorkammer von Ulduar (10 Spieler);The Antechamber of Ulduar (10 player);Bezwingt die Bosse im Bereich der Vorkammer von Ulduar im 10-Spieler-Modus.;Defeat the bosses of The Antechamber area of Ulduar in 10-player mode.;3846
5388;Erster erhabener Kräuterkundegroßmeister des Realms!;Realm First! Illustrious Herbalist;Erste Person des Realms, die eine Fertigkeit von 525 in Kräuterkunde erreicht hat.;First person on the realm to achieve 525 skill in herbalism.;345
6156;Siege über Kriegsherr Zon'ozz (Heroisch: Drachenseele);Warlord Zon'ozz Heroic kills (Dragon Soul);;;5834
6809;Siege über Bernformer Un'sok (Das Herz der Angst, 10 Spieler, Normal);Amber-Shaper Un'sok kills (10-player Normal Heart of Fear);;;1
7377;Sammler: Verschlissene Kassenbücher eines Architekten;Collector: Worn Monument Ledgers;Restauriert 20 verschlissene Kassenbücher eines Architekten.;Restore 20 Worn Monument Ledgers.;3784
7534;Kapitel II: Furorions Krieg;Chapter II: Wrathion's War;Beweist Furorion die Überlegenheit der Allianz, indem Ihr seine Herausforderungen meistert, nachdem Eure Streitkräfte am Strand gelandet sind.;Prove Alliance superiority to Wrathion by completing his trials after your forces land on the beach.;6772
8037;Genetisch unveränderte Organismen;Genetically Unmodified Organism;Bezwingt Primordius in der normalen oder heroischen Version des Throns des Donners, ohne dass ein Spieler eine schädliche Mutation erleidet.;Defeat Primordius in Throne of Thunder on Normal or Heroic difficulty without any player receiving a harmful mutation.;5741
8364;Heroisch: Schlacht auf hoher See;Heroic: Battle on the High Seas;Besiegt Admiral Hagman in der Schlacht auf hoher See auf dem Schwierigkeitsgrad 'Heroisch'.;Defeat Admiral Hagman in the Battle on the High Seas on Heroic Difficulty.;7699
1871;Erfahrener Drachenreiter;Experienced Drake Rider;Bezwingt Leywächter Eregos auf dem Schwierigkeitsgrad 'Heroisch' bei drei verschiedenen Besuchen im Oculus, während Ihr Euch auf dem Rücken jeweils eines Bernstein-, Smaragd- und Rubindrachen befindet.;On three different visits to The Oculus, get credit for defeating Ley-Guardian Eregos while riding an Amber, Emerald, and Ruby drake on Heroic Difficulty.;3306
2142;Die Scheune wird voll;Filling Up The Barn;Erhaltet 25 Reittiere.;Obtain 25 mounts.;2406
2868;Siege über Auriaya (Ulduar, 10 Spieler);Auriaya kills (Ulduar 10 player);Siege über Auriaya (Ulduar, 10 Spieler);Auriaya kills (Ulduar 10 player);1700
2889;Die Vorkammer von Ulduar (25 Spieler);The Antechamber of Ulduar (25 player);Bezwingt die Bosse im Bereich der Vorkammer von Ulduar im 25-Spieler-Modus.;Defeat the bosses of The Antechamber area of Ulduar in 25-player mode.;3846
6157;Siege über Yor'sahj den Unermüdlichen (Drachenseele);Yor'sahj the Unsleeping kills (Dragon Soul);;;5835
6866;Erster Zenmeister der Kräuterkunde des Realms!;Realm First! Zen Master Herbalist;Erste Person des Realms, die eine Fertigkeit von 600 in der Kräuterkunde erreicht hat.;First person on the realm to achieve 600 skill in herbalism.;345
7961;Siege über Bernformer Un'sok (Das Herz der Angst, 25 Spieler, Normal);Amber-Shaper Un'sok kills (25-player Normal Heart of Fear);;;1
8008;Kapitel II: Furorions Krieg;Chapter II: Wrathion's War;Beweist Furorion die Überlegenheit der Horde, indem Ihr seine Herausforderungen meistert, nachdem Eure Streitkräfte am Strand gelandet sind.;Prove Horde superiority to Wrathion by completing his trials after your forces land on the beach.;6772
8081;Welcher Ritualist?;Ritualist Who?;Bezwingt alle 24 verschiedenen dunklen Ritualisten in der normalen oder heroischen Version während verschiedener Besuche der Kammer des dunklen Animus im Thron des Donners.;Defeat all 24 different Dark Ritualists on Normal or Heroic difficulty on separate visits to the Dark Animus chamber in Throne of Thunder.;7152
8220;Sammler: Banner des Mantisreiches;Collector: Banners of the Mantid Empire;Restauriert 5 verschlissene Banner des Mantisreiches.;Restore 5 Banners of the Mantid Empire.;3784
8315;Schlacht auf hoher See;Battle on the High Seas;Besiegt Admiral Hodgson in der Schlacht auf hoher See.;Defeat Admiral Hodgson in the Battle on the High Seas.;7700
1422;Erster Großmeister der Inschriftenlehre des Realms!;Realm First! Grand Master Scribe;Erste Person des Realms, die eine Fertigkeit von 450 in Inschriftenkunde erreicht hat.;First person on the realm to achieve 450 skill in inscription.;2557
1868;Jagt ihn!;Make It Count;Bezwingt den Leywächter Eregos im Oculus auf dem Schwierigkeitsgrad 'Heroisch' innerhalb von 20 Minuten nach dem Tod Drakos' des Befragers.;Defeat Ley-Guardian Eregos in The Oculus on Heroic Difficulty within 20 minutes of Drakos the Interrogator's death.;3303
2143;Vorreiter der Kavallerie;Leading the Cavalry;Erhaltet 50 Reittiere.;Obtain 50 mounts.;3444
2862;Siege über Hodir (Ulduar, 10 Spieler);Hodir victories (Ulduar 10 player);Siege über Hodir (Ulduar, 10 Spieler);Hodir victories (Ulduar 10 player);1700
2890;Die Hüter von Ulduar (10 Spieler);The Keepers of Ulduar (10 player);Bezwingt die Hüter-Bosse von Ulduar im 10-Spieler-Modus.;Defeat the Keeper bosses of Ulduar in 10-player mode.;3847
6158;Siege über Yor'sahj den Unermüdlichen (Heroisch: Drachenseele);Yor'sahj the Unsleeping Heroic kills (Dragon Soul);;;5835
6810;Siege über Bernformer Un'sok (Das Herz der Angst, 10 Spieler, Heroisch);Amber-Shaper Un'sok kills (10-player Heroic Heart of Fear);;;1
7535;Kapitel III: Zwei Prinzen;Chapter III: Two Princes;Lüftet gemeinsam mit Furorion die Geheimnisse der Mogu und bringt ihm das Herz des Donnerkönigs.;Discover the secrets of the mogu with Wrathion, and deliver to him the heart of the Thunder King.;6772
8087;Tausendmal ist nichts passiert;Can't Touch This;Überlebt den Kampf mit dem eisernen Qon in der normalen oder heroischen Version des Throns des Donners, ohne dass Ihr von einer der folgenden Fähigkeiten getroffen werdet:;Survive the Iron Qon fight in Throne of Thunder on Normal or Heroic difficulty without getting hit by any of the following abilities:;4817
8221;Sammler: Banner des Mantisreiches;Collector: Banners of the Mantid Empire;Restauriert 20 verschlissene Banner des Mantisreiches.;Restore 20 Banners of the Mantid Empire.;3784
8366;Heroisch: Schlacht auf hoher See;Heroic: Battle on the High Seas;Besiegt Admiral Hodgson in der Schlacht auf hoher See auf dem Schwierigkeitsgrad 'Heroisch'.;Defeat Admiral Hodgson in the Battle on the High Seas on Heroic Difficulty.;7700
2044;Rubinleere;Ruby Void;Bezwingt Leywächter Eregos im Oculus auf dem Schwierigkeitsgrad 'Heroisch', ohne dass jemand aus Eurer Gruppe einen Rubindrachen verwendet.;Defeat Ley-Guardian Eregos in The Oculus on Heroic Difficulty without anyone in your party using a Ruby Drake.;3495
2536;Tierisch viele Reittiere;Mountain o' Mounts;Erhaltet 100 Reittiere.;Obtain 100 mounts.;2328
2863;Siege über Thorim (Ulduar, 10 Spieler);Thorim victories (Ulduar 10 player);Siege über Thorim (Ulduar, 10 Spieler);Thorim victories (Ulduar 10 player);1700
2891;Die Hüter von Ulduar (25 Spieler);The Keepers of Ulduar (25 player);Bezwingt die Hüter-Bosse von Ulduar im 25-Spieler-Modus.;Defeat the Keeper bosses of Ulduar in 25-player mode.;3847
5389;Erster erhabener Inschriftenkundegroßmeister des Realms!;Realm First! Illustrious Scribe;Erste Person des Realms, die eine Fertigkeit von 525 in Inschriftenkunde erreicht hat.;First person on the realm to achieve 525 skill in inscription.;2557
6159;Siege über Hagara die Sturmbinderin (Drachenseele);Hagara the Stormbinder kills (Dragon Soul);;;5836
7536;Kapitel IV: Erhabener Segen;Chapter IV: Celestial Blessings;Begleitet Furorion auf seiner Mission, die Segen der vier Himmlischen Erhabenen zu erhalten.;Accompany Wrathion on his journey to obtain blessings from the four August Celestials.;6772
7962;Siege über Bernformer Un'sok (Das Herz der Angst, 25 Spieler, Heroisch);Amber-Shaper Un'sok kills (25-player Heroic Heart of Fear);;;1
8086;Von der Dämmerung bis zum Morgengrauen;From Dusk 'til Dawn;Bezwingt Lu'lin, bevor Suens Gesundheit unter 30% sinkt und bezwingt dann Suen in der normalen oder heroischen Version des Throns des Donners.;Defeat Lu'lin before Suen falls below 30% health, and then defeat Suen in Throne of Thunder on Normal or Heroic difficulty.;2142
8222;Sammler: Uralter Harzspender;Collector: Ancient Sap Feeders;Restauriert 5 uralte Harzspender.;Restore 5 Ancient Sap Feeders.;3784
8347;Wär ich doch nur diese Bomben los!;Keep those Bombs Away! (From Me);Schließt das Szenario Schlacht auf hoher See ab, ohne dass ein Gruppenmitglied von 'Kanonenfeuer' getroffen wird.;Complete the Battle on the High Seas Scenario without any member of your party getting hit by cannon fire at any point.;538
2045;Smaragdleere;Emerald Void;Bezwingt Leywächter Eregos im Oculus auf dem Schwierigkeitsgrad 'Heroisch', ohne dass jemand aus Eurer Gruppe einen Smaragddrachen verwendet.;Defeat Ley-Guardian Eregos in The Oculus on Heroic Difficulty without anyone in your party using an Emerald Drake.;3441
2864;Siege über Freya (Ulduar, 10 Spieler);Freya victories (Ulduar 10 player);Siege über Freya (Ulduar, 10 Spieler);Freya victories (Ulduar 10 player);1700
2892;Der Abstieg in den Wahnsinn (10 Spieler);The Descent into Madness (10 player);Bezwingt die Bosse im Bereich des Abstiegs in den Wahnsinn im 10-Spieler-Modus.;Defeat the bosses of The Descent into Madness area of Ulduar in 10-player mode.;3848
6160;Siege über Hagara die Sturmbinderin (Heroisch: Drachenseele);Hagara the Stormbinder Heroic kills (Dragon Soul);;;5836
6867;Erster Zenmeister der Inschriftenkunde des Realms!;Realm First! Zen Master Scribe;Erste Person des Realms, die eine Fertigkeit von 600 in der Inschriftenkunde erreicht hat.;First person on the realm to achieve 600 skill in inscription.;2557
6996;Siege über Großkaiserin Shek'zeer (Das Herz der Angst, Schlachtzugsbrowser);Grand Empress Shek'zeer kills (LFR Heart of Fear);;;1
7860;Wir brauchen mehr Sättel;We're Going to Need More Saddles;Erhaltet 150 Reittiere.;Obtain 150 mounts.;7704
8090;Geschlossener Kreislauf;A Complete Circuit;Bezwingt Lei Shen in der normalen oder heroischen Version des Throns des Donners, nachdem jede der vier Leitungen gekappt wurde.;Defeat Lei Shen in the Throne of Thunder on Normal or Heroic Difficulty after disabling each of the four Conduits first.;2018
8223;Sammler: Uralter Harzspender;Collector: Ancient Sap Feeders;Restauriert 20 uralte Harzspender.;Restore 20 Ancient Sap Feeders.;3784
8325;Kapitel V: Urteil des Schwarzen Prinzen;Chapter V: Judgment of the Black Prince;Arbeitet mit Furorion zusammen, um Euren Umhang von legendärer Qualität herzustellen und seine Quest, Garrosh Höllschrei zu bezwingen, abzuschließen.;Work with Wrathion to create your legendary-quality cloak and complete his quest to defeat Garrosh Hellscream.;6772
1423;Erster Großmeister der Juwelierskunst des Realms!;Realm First! Grand Master Jewelcrafter;Erste Person des Realms, die eine Fertigkeit von 450 in Juwelierskunst erreicht hat.;First person on the realm to achieve 450 skill in jewelcrafting.;1768
2046;Bernsteinleere;Amber Void;Bezwingt Leywächter Eregos im Oculus auf dem Schwierigkeitsgrad 'Heroisch', ohne dass jemand aus Eurer Gruppe einen Bernsteindrachen verwendet.;Defeat Ley-Guardian Eregos in The Oculus on Heroic Difficulty without anyone in your party using an Amber Drake.;3440
2865;Siege über Mimiron (Ulduar, 10 Spieler);Mimiron victories (Ulduar 10 player);Siege über Mimiron (Ulduar, 10 Spieler);Mimiron victories (Ulduar 10 player);1700
2893;Der Abstieg in den Wahnsinn (25 Spieler);The Descent into Madness (25 player);Bezwingt die Bosse im Bereich des Abstiegs in den Wahnsinn im 25-Spieler-Modus.;Defeat the bosses of The Descent into Madness area of Ulduar in 25-player mode.;3848
6161;Siege über Ultraxion (Drachenseele);Ultraxion kills (Dragon Soul);;;5837
6811;Siege über Großkaiserin Shek'zeer (Das Herz der Angst, 10 Spieler, Normal);Grand Empress Shek'zeer kills (10-player Normal Heart of Fear);;;1
8224;Sammler: Alte Gottesanbeterin;Collector: Praying Mantids;Restauriert 5 alte Gottesanbeterinnen.;Restore 5 Praying Mantids.;3784
8304;Reittieraufmarsch;Mount Parade;Erhaltet 200 Reittiere.;Obtain 200 mounts.;7553
8458;Tal des Ewigen Kummers;Vale of Eternal Sorrows;Bezwingt die Bosse im Verschandelten Tal der Ewigen Blüten im Vorspiel zur Schlacht um Orgrimmar.;Defeat the bosses in the scarred Vale of Eternal Blossoms in the prelude to the Siege of Orgrimmar.;8157
2537;Tierisch viele Reittiere;Mountain o' Mounts;Erhaltet 100 Reittiere.;Obtain 100 mounts.;2328
2866;Siege über General Vezax (Ulduar, 10 Spieler);General Vezax kills (Ulduar 10 player);Siege über General Vezax (Ulduar, 10 Spieler);General Vezax kills (Ulduar 10 player);1700
2894;Die Geheimnisse von Ulduar (10 Spieler);The Secrets of Ulduar (10 player);Bezwingt jeden Boss von Ulduar im 10-Spieler-Modus.;Defeat every boss in Ulduar in 10-player mode.;3849
3802;Argentumbeichtpate;Argent Confessor;Erntet Ruhm, indem Ihr die Argentumbeichtpatin Blondlocke auf dem Schwierigkeitsgrad 'Heroisch' bei verschiedenen Versuchen der Prüfung des Champions bezwingt, nachdem Ihr fünf verschiedene Erinnerungen der Vergangenheit unterdrückt habt.;On separate visits to the Trial of the Champion, get credit for defeating Argent Confessor Paletress after suppressing five different memories of the past on Heroic Difficulty.;2792
5390;Erster erhabener Großmeister der Juwelierskunst des Realms!;Realm First! Illustrious Jewelcrafter;Erste Person des Realms, die eine Fertigkeit von 525 in Juwelierskunst erreicht hat.;First person on the realm to achieve 525 skill in jewelcrafting.;1768
6162;Siege über Ultraxion (Heroisch: Drachenseele);Ultraxion Heroic kills (Dragon Soul);;;5837
7963;Siege über Großkaiserin Shek'zeer (Das Herz der Angst, 25 Spieler, Normal);Grand Empress Shek'zeer kills (25-player Normal Heart of Fear);;;1
8030;Tapferkeitsbeweis;A Test of Valor;Beginnt Furorions legendäre Quest "Tapferkeitsbeweis" und verdient 3000 Tapferkeitspunkte.;Start Wrathion's legendary "Test of Valor" quest and earn 3000 Valor Points.;6772
8225;Sammler: Alte Gottesanbeterin;Collector: Praying Mantids;Restauriert 20 alte Gottesanbeterinnen.;Restore 20 Praying Mantids.;3784
8459;Tore der Vergeltung;Gates of Retribution;Bezwingt die Bosse im Außenbereich von Orgrimmar in der Schlacht um Orgrimmar.;Defeat the bosses in the exterior of Orgrimmar in the Siege of Orgrimmar raid.;8158
2869;Siege über Yogg-Saron (Ulduar, 10 Spieler);Yogg-Saron kills (Ulduar 10 player);Siege über Yogg-Saron (Ulduar, 10 Spieler);Yogg-Saron kills (Ulduar 10 player);1700
2895;Die Geheimnisse von Ulduar (25 Spieler);The Secrets of Ulduar (25 player);Bezwingt jeden Boss von Ulduar im 25-Spieler-Modus.;Defeat every boss in Ulduar in 25-player mode.;3849
3803;Es ist fast zu einfach...;The Faceroller;Bezwingt Eadric den Reinen in der Prüfung des Champions mit seinem eigenen Hammer auf dem Schwierigkeitsgrad 'Heroisch'.;Defeat Eadric the Pure in the Trial of the Champion with his own hammer on Heroic Difficulty.;42
6163;Siege über Kriegsmeister Schwarzhorn (Drachenseele);Warmaster Blackhorn kills (Dragon Soul);;;5838
6812;Siege über Großkaiserin Shek'zeer (Das Herz der Angst, 10 Spieler, Heroisch);Grand Empress Shek'zeer kills (10-player Heroic Heart of Fear);;;1
6868;Erster Zenmeister der Juwelierskunst des Realms!;Realm First! Zen Master Jewelcrafter;Erste Person des Realms, die eine Fertigkeit von 600 in Juwelierskunst erreicht hat.;First person on the realm to achieve 600 skill in jewelcrafting.;1768
7862;Wir brauchen mehr Sättel;We're Going to Need More Saddles;Erhaltet 150 Reittiere.;Obtain 150 mounts.;7704
8031;Tapferkeitsbeweis;A Test of Valor;Beginnt Furorions legendäre Quest "Tapferkeitsbeweis" und verdient 3000 Tapferkeitspunkte.;Start Wrathion's legendary "Test of Valor" quest and earn 3000 Valor Points.;6772
8226;Sammler: Inaktiver Schallsignalgeber;Collector: Inert Sound Beacons;Restauriert 5 inaktive Schallsignalgeber.;Restore 5 Inert Sound Beacons.;3784
8461;Die Tiefenfestung;The Underhold;Bezwingt die Bosse am Eingang zu Garroshs geheimen Versteck in der Schlacht um Orgrimmar.;Defeat the bosses at the entrance to Garrosh's secret compound in the Siege of Orgrimmar raid.;8159
1424;Erster Großmeister der Lederverarbeitung des Realms!;Realm First! Grand Master Leatherworker;Erste Person des Realms, die eine Fertigkeit von 450 in Lederverarbeitung erreicht hat.;First person on the realm to achieve 450 skill in leatherworking.;346
2867;Siege über Algalon den Beobachter (Ulduar, 10 Spieler);Algalon the Observer kills (Ulduar 10 player);Siege über Algalon den Beobachter (Ulduar, 10 Spieler);Algalon the Observer kills (Ulduar 10 player);1700
3097;Zwergageddon (10 Spieler);Dwarfageddon (10 player);Zerstört 100 stahlgeschmiedete Verteidiger innerhalb von 10 Sekunden im Ulduarspießrutenlauf im 10-Spieler-Modus.;Destroy 100 Steelforged Defenders in 10 seconds on the Ulduar gauntlet in 10-player mode.;3779
